Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,barometer_7am,barometer_2pm,barometer_9pm_0,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5
1861-03-07,-20,4,-4,-6.3,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.45,28.75,28.75,52,73,75,28.39,28.64,28.63,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun,The Aur Borealis very bright 10pm all over,None,None,None
1861-03-08,-16,1,-3,-6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,4,North-West,0,29.05,28.9,28.9,60,75,70,28.97,28.78,28.79,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun.,Aur. Borealis E to N low,,,
1861-03-09,2,1,0,1,snow,cloudy,cloudy,NA,snow,5:00 AM,1:00 PM,,,None,None,None,North-West,None,None,None,North-West,NA,NA,NA,NA,North,0,North-East,0,North-East,0,28.5,28.7,28.95,54,74,74,28.43,28.58,28.83,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-10,1,25,20,15.3,storm,cloudy,cloudy,NA,snow,11:00 PM,None,None,None,NA,NA,NA,NA,None,None,None,South,None,None,None,South-West,East,5,South-East,0,West,0,28.7,28.95,29,50,66,68,28.64,28.85,28.9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-11,8,19,6,10.3,cloudy,clear,clear,NA,None,None,12:00 AM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.95,29,29,50,67,62,28.89,28.9,28.91,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Borealis very bright E to N 9 pm,None,None,None,None
1861-03-12,3,19,3,8.3,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,4,North,0,28.8,28.8,28.8,60,76,70,28.72,28.68,28.69,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun,The Aur.Borealis SE to N low at 9pm,None,None,None
1861-03-13,3,11,-3,3.6,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.7,28.9,28.9,53,74,58,28.64,28.78,28.82,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun,the Aur.Borealis very bright all over at 8pm,,,
1861-03-14,-13,2,-18,-9.6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,5,North-West,0,28.9,29,29.1,51,60,66,28.84,28.92,29,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Borealis very bright SE to W at 7pm,None,None,None,None
1861-03-15,-11,30,25,14.6,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,North-West,None,None,None,North-West,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,29.05,28.9,28.9,62,65,68,28.97,28.81,28.8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun at 7am,The Aur.Borealis very bright all over,None,None,None
1861-03-16,5,28,7,13.3,clear,cloudy,cloudy,NA,snow,9:30 PM,None,None,None,None,None,None,West,None,None,None,West,NA,NA,NA,NA,North-West,0,West,0,East,5,28.75,28.85,28.85,50,61,68,28.69,28.77,28.75,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun all day,None,None,None,None
1861-03-17,4,8,0,4,snow,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,6,North-West,6,North-West,4,28.4,28.35,28.65,54,68,63,28.33,28.25,28.56,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,snow storm,None,None,None,None
1861-03-18,-3,2,-9,-3.3,snow,snow,clear,NA,None,None,6:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,2,28.9,28.95,29.05,66,69,56,28.8,28.85,28.98,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun at 4pm,the aur. bor. very bright E to N at 9pm,None,None,None
1861-03-19,-18,3,-3,-6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,4,North-West,5,29.15,29.3,29.3,62,65,72,29.06,29.21,29.19,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the Aur.Bor very bright all over,None,None,None,None
1861-03-20,-9,13,-3,-6.1,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,29.15,29.15,29.05,45,71,68,29.11,29.04,28.95,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun at 3pm + round the moon at 8pm,None,None,None,None
1861-03-21,-8,19,8,6.1,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,2,North-West,0,29,29.05,29.05,50,70,69,28.94,28.94,28.95,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon at 9pm,None,None,None,None
1861-03-22,-2,35,22,18.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,None,None,West,None,None,None,West,North-West,0,West,0,North-West,0,29.05,29.05,29,40,74,68,29.02,28.93,28.9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-23,14,22,5,13.6,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,None,None,None,North-West,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,4,North,0,28.8,28.9,29,56,75,71,28.73,28.78,28.89,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Aur.Bor. very bright SE to NW, W to SW",None,None,None,None
1861-03-24,0,24,22,15.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,None,None,South-West,None,None,None,West,North-West,0,North,0,North,4,29,29,28.95,50,68,66,28.94,28.9,28.85,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun,None,None,None,None
1861-03-25,21,43,25,29.6,snowy,clear,cloudy,NA,snow,7:30 AM,1:00 PM,None,None,NA,NA,NA,NA,None,None,None,North-West,None,None,None,North-West,South-West,0,West,0,North-West,0,28.8,28.85,28.9,48,68,72,28.75,28.75,28.79,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon and sun,,,,
1861-03-26,21,42,23,28.6,,clear,cloudy,NA,NA,NA,NA,NA,NA,None,None,None,North-West,None,None,None,North-West,None,None,None,North-West,North,0,North-East,1,North,0,29,28.95,29,60,68,64,28.92,28.85,28.91,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-27,15,18,9,14,cloudy,clear,cloudy,NA,snow,1:00 AM,9:00 AM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,East,2,South-West,4,29.2,29.35,29.35,59,67,61,29.12,29.25,29.27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun at 3pm,None,None,None,None
1861-03-28,21,46,38,38,storm,cloudy,cloudy,NA,rain,3:00 PM,4:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,West,South-East,4,South,1,South-West,2,28.95,28.45,28.35,40,70,68,28.92,28.34,29.25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-29,35,31,19,28.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,None,None,None,North-West,NA,NA,NA,NA,,None,,North-West,North-West,4,North-West,4,North-West,4,28.25,28.5,28.7,60,70,69,28.17,28.39,28.6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-03-30,13,25,20,18.3,clear,cloudy,cloudy,NA,snow,8:00 PM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North,0,North,4,28.85,28.9,28.8,60,70,68,28.77,28.79,28.7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun all day,None,None,None,None
1861-03-31,20,23,1,15.3,cloudy,cloudy,clear,NA,None,None,6:00 AM,None,None,None,None,None,North-West,NA,NA,NA,NA,None,None,None,North-West,North-West,3,North-West,5,North-West,5,28.6,28.85,29.2,58,70,72,28.52,28.74,29.09,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-01,-12,9,-7,Illegible,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,None,None,None,North-West,NA,NA,NA,NA,NA,NA,NA,NA,North-West,3,North-West,1,North-West,0,29.4,29.45,29.6,48,75,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. at 9 pm very faint E to N,,,,
1861-04-02,-14,22,-2,2,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,0,29.55,29.5,29.5,49,74,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur.Bor at 10 pm very bright NE to W,None,None,None,None
1861-04-03,-7,37,17,15.6,clear,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-East,1,North-West,0,29.35,29.3,29.3,50,70,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo observable round the sun and 2 mock suns at 1pm,Aur.Bor very bright to E to W,,,
1861-04-04,25,31,30,28.6,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,None,None,None,North,None,None,None,North,NA,NA,NA,NA,North,4,North,5,North,5,29.2,29.3,29.35,39,72,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-05,24,28,0,17.3,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,North,None,None,None,East,NA,NA,NA,NA,North,4,North,5,North,5,29.3,29.45,29.45,48,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor. bright SE to NW at 8 pm,None,None,None,None
1861-04-06,6,14,3,7.6,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,North,None,None,None,East,NA,NA,NA,NA,North-West,5,North-West,5,North-West,5,29.3,29.35,29.3,42,73,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun all day,The Aur. Bor. very bright NE to NW at 10pm,None,None,None
1861-04-07,0,14,10,8,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,North,None,None,None,North,NA,NA,NA,NA,North-West,5,North-West,5,North-West,4,29.25,29.2,29.2,60,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-08,12,29,22,21,snow,cloudy,clear,NA,snow,4:00 AM,10:00 AM,None,None,None,None,None,North,None,None,None,North,NA,NA,NA,NA,North-West,5,North-West,0,North-West,0,29.05,29.05,29.05,56,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. at 8 pm W to SE low,E to NW very bright,,,
1861-04-09,10,42,23,25,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,None,None,None,East,NA,NA,NA,NA,NA,NA,NA,NA,South-West,0,North-West,0,North-West,0,29,28.95,28.8,50,75,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun at 6 to 11 am,The Aur. Bor. very bright E to NW,,,
1861-04-10,30,17,5,17.3,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,North-West,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-West,5,North-West,5,28.65,28.95,28.95,53,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor. very bright E to NW,None,None,None,None
1861-04-11,5,10,5,6.6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,5,North-West,0,28.9,29,29,64,73,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor. very bright E to W at 8 pm,None,None,None,None
1861-04-12,4,10,11,8.3,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,0,29,29.15,29.1,54,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun + 2 mock suns,The Aur. very bright,,,
1861-04-13,15,42,36,31,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,None,None,None,West,NA,NA,NA,NA,None,None,None,West,North-West,0,West,4,West,0,28.9,28.85,28.8,60,73,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun at 9am + at 4pm,None,None,None,None
1861-04-14,43,45,40,42.6,rain,rain,rain,NA,rain,6:00 AM,None,None,None,None,None,None,West,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North,0,North,0,28.65,28.45,28.5,66,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-15,40,36,22,32.6,cloudy,snow,snow,NA,snow,12:00 AM,3:00 AM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,4,North-West,5,28.15,28.45,28.45,58,75,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-16,20,26,19,21.6,snow,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,1,North,2,28.65,28.75,28.9,64,72,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-17,25,29,23,25.6,clear,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,0,East,5,East,5,28.8,28.8,28.85,60,70,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-18,29,33,33,31.6,snow,rain,cloudy,NA,Rain,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,Empty,East,None,East,None,29.05,29.15,29.2,73,75,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-19,35,38,30,34.3,cloudy,snow,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,,North,,North,0,29.1,29.3,29.3,66,78,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-20,23,37,25,28.3,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,,East,,East,,28.6,28.8,28.9,57,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-21,25,33,31,29.6,snow,snow"snow,NA,snow,None,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,None,East,5,North,5,28.7,28.2,28,56,69,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-22,23,26,23,24,snow,snow,snow,NA,snow,None,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,None,South,None,South,None,28.25,28.7,28.9,56,73,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun + 2 mock suns,The Aur. very bright,,,
1861-04-23,3,40,18,20.3,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.9,28.8,28.8,75,66,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. very bright at 9:30 pm,Halo round the moon,None,None,None
1861-04-24,28,45,27,33.3,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,South,None,South,None,28.85,28.9,28.9,65,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-25,40,48,36,41.3,cloudy,rain,cloudy,NA,rain,None,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,Empty,North-East,Empty,North-East,Empty,28.7,28.6,28.65,64,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-26,40,42,38,40,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,None,East,None,East,None,28.6,28.6,28.65,62,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-27,36,36,34,35.3,snow,foggy,foggy,NA,snow,4:00 AM,10:00 AM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,None,North-East,2,North-East,None,28.7,28.8,28.8,60,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-28,40,36,32,36,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,None,North-East,None,North-East,None,28.85,28.9,28.9,68,69,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-29,31,46,36,37.6,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,None,North-East,None,North-East,None,28.9,28.9,28.8,65,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-04-30,32,48,35,38.3,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,None,North-West,None,West,None,28.65,28.65,28.6,64,70,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. very bright,None,None,None,None
1861-05-01,32,40,36,36.6,clear,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,Empty,North-East,4,North-East,None,28.55,28.55,28.6,56,66,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun,,,,
1861-05-02,28,38,28,31.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,4,North,4,North,0,28.55,28.7,28.7,54,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-03,23,32,30,28.3,snow,snow,cloudy,NA,snow,4:00 AM,6:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,South-West,0,North-West,5,28.5,28.35,28.35,60,70,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-04,28,42,25,31.6,cloudy,cloudy,cloudy,NA,snow,12:00 AM,1:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,0,East,4,28.45,28.5,28.55,58,70,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-05,20,35,23,26,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,4,North-West,4,East,0,28.65,28.7,28.7,60,72,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-06,19,31,29,26.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,East,0,28.5,28.5,28.45,62,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun at 4 pm,,,,
1861-05-07,30,42,25,32.3,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,1,North-West,0,East,0,28.5,28.6,28.65,60,67,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-08,36,50,33,36.3,rainy,clear,clear,NA,rain,8:00 AM,9:00 AM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North-West,0,East,0,28.5,28.5,28.45,62,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The [ther] in the Sun 91 [degrees] at 2 pm,The Aur. Bor faint,,,
1861-05-09,30,50,48,42.6,cloudy,cloudy,cloudy,NA,rain,4:30 PM,5:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-West,0,East,0,28.5,28.6,28.65,60,67,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-10,40,38,35,36,cloudy,cloudy,rain,NA,rain,4:00 PM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,North-East,1,North-East,0,28.7,28.8,28.8,64,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-11,34,52,32,39.3,rain,cloudy,cloudy,NA,rain,,12:00 AM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,North-East,1,North-East,1,28.85,29,29,51,62,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-05-12,32,60,38,43.3,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.95,28.95,28.95,59,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
