Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,transcriber_comments,barometer_7am,barometer_2pm,barometer_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments
1863-09-05,64,72,66,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,4,North-East,3,North-East,3,29.7,29.7,29.7,72,78,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Light wind - Very fine,,,,,,,
1863-09-06,59,65,62,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,3,West,2,South,2,29.8,29.8,29.8,65,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Light wind - fine and cool,None,None,None,None,,,
1863-09-07,62,69,58,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,2,South-East,3,South-East,Empty,29.8,29.8,29.8,71,76,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining very hard - Blowing - Cool,,,,,,,
1863-09-08,50,55,50,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,4,North-East,3,North-East,-,30,30,30,60,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very cool all day - fresh breeze morning,None,None,None,None,,,
1863-09-09,61,68,54,None,NA,NA,NA,NA,Rain,None,None,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,4,South-West,4,South-West,3,29.88,29.88,29.8,67,72,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cool - Blowing,None,None,None,None,,,
1863-09-10,50,56,50,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,4,North-East,4,North-East,2,30,30.02,30,62,68,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cold all day - blew hard,None,None,None,None,,,
1863-09-11,50,57,49,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,2,Empty,Empty,Empty,Empty,30.1,30.1,30.1,58,65,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1863-09-12,51,57,50,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,0,-,-,-,-,29.7,29.7,29.7,56,62,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Light wind - very fine day,None,None,None,None,,,
1863-09-13,60,66,60,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,4,North-North-West,5,North-East,4,29.7,29.7,29.7,63,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blew hard morning - with rain,None,None,None,None,,,
1863-09-14,50,58,54,None,NA,NA,NA,NA,Rain,,,1.1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,3,South-East,2,-,-,30,30,30,61,67,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining nearly all day. Very foggy.,None,None,None,None,,,
1863-09-15,48,50,53,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East-South-East,4,North-West,3,North,-,29.6,29.6,29.6,58,60,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine evening - dull morning - light wind,None,None,None,None,,,
1863-09-16,60,64,56,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West-South-West,4,West,2,0,-,29.61,29.64,29.67,62,66,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine. Dull morning - Blowing hard.,None,None,None,None,,,
1863-09-17,57,65,56,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-,South-South-West,3,South-South-West,3,29.8,29.8,29.8,65,69,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - Light wind morning,None,None,None,None,,,
1863-09-18,63,68,58,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,3,West,4,West,2,29.8,29.8,29.8,67,78,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine,,,,,,,
1863-09-19,64,72,65,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,2,West,4,West,2,29.9,29.8,29.8,74,76,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blew very hard - moonlight,None,None,None,None,,,
1863-09-20,68,72,63,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West-South-West,3,West-South-West,3,West-South-West,1,30.1,30.1,30.1,70,76,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm - foggy outside. Very foggy around 9pm. - Gale to Southward from S.W.,None,None,None,None,,,
1863-09-21,65,68,62,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,1,West,3,West,2,30.1,30.1,30,70,75,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine and warm - blew hard Evening and night,,,,,,,
1863-09-22,66,72,64,None,NA,NA,NA,NA,,,,1.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-West,4,West,5,West-South-West,4,29.9,29.9,29.8,68,77,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blew very hard - Evening and night raining - Very foggy outside,None,None,None,None,,,
1863-09-23,54,62,57,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,3,West,2,Empty,Empty,29.99,30.1,30.12,64,75,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - day. Light wind,None,None,None,None,,,
1863-09-24,55,58,52,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,3,South-South-East,3,0,Empty,30.2,30.2,30.2,64,69,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cool but fine.,None,None,None,None,,,
1863-09-25,56,52,48,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-,South-East,-,-,-,29.9,29.9,29.9,62,62,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fog and hazy  - Evening -Rain commenced,None,None,None,None,,,
1863-09-26,52,57,54,None,NA,NA,NA,NA,Rain,None,None,1.2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-East,3,East-South-East,4,South-South-East,4,29.78,29.8,29.8,59,58,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining very hard - all day. High wind tonight without ceasing,None,None,None,None,,,
1863-09-27,69,70,65,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,Illegible,West,5,West,2,29.41,29.4,29.4,67,77,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining hard / showery / . Morning cloudy - Very sultry - Blowing. Moonlight night.,None,None,None,None,,,
1863-09-28,58,66,60,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,2,-,-,29.6,29.6,29.6,65,70,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Splendid morning - Light breeze - Little overcast night - moonlight,,,,,,,
1863-09-29,53,59,52,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,2,South,-,-,-,29.6,29.6,29.66,66,68,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine all day and cool,None,None,None,None,,,
1863-09-30,56,62,58,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,29.6,29.6,29.64,68,72,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blewing and very cold,None,None,None,None,,,
1864-01-01,20,22,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,3,North-East,-,-,Empty,29.85,29.9,29.95,37,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - cold - light wind,,,,,,,
1864-01-02,20,26,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,29.7,29.7,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blew a gale all day,None,None,None,None,,,
1864-01-03,12,18,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,North,North,3,West,-,29.6,29.6,29.6,28,35,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine but cold - Light wind,None,None,None,None,,,
1864-01-04,18,18,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Empty,-,Empty,-,Empty,29.6,29.6,29.6,26,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine - Cold - Light wind,None,None,None,None,,,
1864-01-05,20,26,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,29.7,29.7,29.7,25,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - Light wind,None,None,None,None,,,
1864-01-06,22,22,14,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,5,North-East,5,North-East,4,28.9,28.9,29.1,34,35,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drifting and blowing hard morning - Evening fine cold high wind,None,None,None,None,,,
1864-01-07,3,5,-2,,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,3,North,4,North,3,29.3,29.33,Empty,16,20,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very cold - Blowing,,,,,,,
1864-01-08,21,22,-3,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,3,North-West,3,North,2,29.6,Empty,Empty,22,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,,,,,,,
1864-01-09,22,23,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,0,-,Empty,0,Empty,29.3,29.3,29.25,29,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,,,,,,,
1864-01-10,18,34,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-01-11,18,32,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,,,,,,,
1864-01-12,0,32,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,,,,,,,
1864-01-13,17,8,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,29.6,29.6,Empty,Empty,15,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-01-14,32,34,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,29.3,29.5,Empty,Empty,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-01-15,13,32,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-01-16,34,20,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-01-17,16,20,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,2,North,3,North,Empty,29.3,29.4,29.4,28,28,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - Snowing morning - Squalling - Night cold - Cold - Moonlight,,,,,,,
1864-01-18,10,12,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Empty,0,Empty,0,Empty,29.7,29.7,29.7,26,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine day,None,None,None,None,,,
1864-01-19,20,20,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,4,West,2,Empty,Empty,29.6,29.6,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Night fine - Snowing all day - Silver thaw,None,None,None,None,,,
1864-01-20,26,28,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-East,4,North-East,5,North-East,5,29.6,29.6,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining and blew very very hard all day and night,None,None,None,None,,,
1864-01-21,5,8,3,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,3,North-West,2,North-West,2,29.5,29.5,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very cold - fine - freezing hard all day,,,,,,,
1864-01-22,8,28,29,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,3,North-West,3,29.8,29.8,29.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cold evening - day soft,None,None,None,None,,,
1864-01-23,12,28,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,3,South-West,Empty,South,Empty,29.55,29.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soft morning - fine - Afternoon a little rain and snow - Fine night little snow - soft wind S.,None,None,None,None,,,
1864-01-24,33,38,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,2,South-West,2,South-West,2,29.5,29.5,29.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine day - Soft - little wind - Bright[?] night,.,.,,,,,
1864-01-25,38,40,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,3,South-West,3,North-West,3,29.1,29,28.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine day. Soft - foggy outside - Evening mind,None,None,None,None,,,
1864-01-26,25,26,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,4,South-West,3,South-West,3,29,29.2,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Light wind morning - Frosty - Evening Cold,None,None,None,None,,,
1864-01-27,24,26,2,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,18,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,-,North-West,4,North-West,4,North-West,4,29.5,29.6,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heavy fall of snow. Morning Snowing- High wind and drift - Haze outside,None,None,None,None,,,
1864-01-28,-5,22,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,Empty,Empty,29.75,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very cold - but fine and calm - Haze,,,,,,,
1864-01-29,16,23,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,-,South-West,Empty,South-West,Empty,29.61,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine all day - Sleet - Squalls - High Wind,None,None,None,None,,,
1864-01-30,2,26,Empty,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,2,29.75,Empty,Empty,27,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine - Cold,None,None,None,None,,,
1864-01-31,0,5,3,Empty,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very fine day. Cold and sharp - light wind - Hail,None,None,None,None,,,
1864-02-01,-3,0,-3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,2,North-West,1,30,30,30,16,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very fine - sharp frost - little wind,,,,,,,
1864-02-02,5,6,-3,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-,South,-,South,-,30,Empty,Empty,20,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calm fine - frosty - smoky haze,,,,,,,
1864-02-03,12,18,5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-West,Empty,South-South-West,Empty,South-South-West,Empty,29.5,29.5,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine - mild - Silver thaw at night - light wind and sleep,,,,,,,
1864-02-04,28,34,30,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-West,Empty,South-South-West,Empty,South-South-West,Empty,28.9,28.9,Empty,42,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-02-05,23,25,20,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,Empty,South,Empty,South,Empty,29.95,29.9,Empty,32,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-02-06,33,36,26,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,-,-,-,-,Empty,29.6,29.6,Empty,38,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,None,None,None,None,,,
1864-02-07,46,48,36,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Empty,0,Empty,South-South-West,3,29.6,29.6,29.6,50,50,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very fine - soft light wind all day,Lightning followed by heavy rain - light,,,,,,
1864-02-08,48,51,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-South-West,5,South-South-West,5,South-South-West,5,29.2,29.2,29.2,52,54,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining and blew hard - light wind - soft,blew hard evening - Snowing and frost,,,,,,
